path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_083.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#145	344309	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_084.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#146	281285	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_085.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#147	303128	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_086.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#148	292065	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_087.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#149	327518	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_088.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#150	267707	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_089.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#151	309473	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_090.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#152	244513	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_091.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#153	220707	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_092.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#154	334739	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_093.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#155	251946	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_094.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#156	230623	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_095.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#157	212895	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_096.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#158	246658	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_097.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#159	227108	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_098.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#160	244856	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_099.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#161	196132	1024	1456
magica/resource/image_web/page/collection/magirepo/img/part2/magirepo_02_100.png	png	official-cn-dynamic-batch-a	official-cn	copy	dynamic_image_recovery_audit_20260819/dynamic_image_product_patch_manifest.json#162	301174	1024	1456
magica/resource/image_web/page/collection/witch_header.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/collection/witch_header.png	2349	300	51
magica/resource/image_web/page/config/config_password_noset.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0111	789	66	22
magica/resource/image_web/page/formation/bg_deck_detail_off.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0112	4121	451	118
magica/resource/image_web/page/formation/bg_deck_name.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0113	2719	260	82
magica/resource/image_web/page/formation/bg_quest_detail_enemy_02_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0114	2368	256	108
magica/resource/image_web/page/formation/bg_team_pt.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0115	2932	240	78
magica/resource/image_web/page/formation/dungeon/btn_memoria_view.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/dungeon/btn_memoria_view.png	3590	180	54
magica/resource/image_web/page/formation/first_reward.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-css-geometry-exception	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/first_reward.png	1127	90	24
magica/resource/image_web/page/formation/formation_team_wrap_off.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/formation_team_wrap_off.png	1610	216	98
magica/resource/image_web/page/formation/icon_chara_list_entry.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/icon_chara_list_entry.png	1887	80	24
magica/resource/image_web/page/formation/icon_chara_list_entry_2.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0116	2201	80	24
magica/resource/image_web/page/formation/icon_chara_list_quit.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/icon_chara_list_quit.png	1514	80	24
magica/resource/image_web/page/formation/icon_deck_wrap_off.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/icon_deck_wrap_off.png	2055	75	79
magica/resource/image_web/page/formation/icon_deck_wrap_support.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation/icon_deck_wrap_support.png	2525	75	79
magica/resource/image_web/page/formation/icon_event_formation.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0117	2315	66	50
magica/resource/image_web/page/formation/icon_limit_max.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/formation/icon_limit_max.png	891	52	19
magica/resource/image_web/page/formation/list_base.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0118	6680	668	124
magica/resource/image_web/page/formation/list_npc_base.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0119	7095	668	124
magica/resource/image_web/page/formation_2/bg_element_b.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/bg_element_b.png	2698	162	110
magica/resource/image_web/page/formation_2/bg_element_enemy_b.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/bg_element_enemy_b.png	3141	162	110
magica/resource/image_web/page/formation_2/bg_team_pt_a.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/bg_team_pt_a.png	1578	288	28
magica/resource/image_web/page/formation_2/btn_automatic.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_automatic.png	4211	150	40
magica/resource/image_web/page/formation_2/btn_breakup.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_breakup.png	3465	106	54
magica/resource/image_web/page/formation_2/btn_breakup_support.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_breakup_support.png	3453	106	54
magica/resource/image_web/page/formation_2/btn_chara.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_chara.png	5795	180	54
magica/resource/image_web/page/formation_2/btn_chara_view.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_chara_view.png	5584	180	54
magica/resource/image_web/page/formation_2/btn_copy.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_copy.png	3327	106	54
magica/resource/image_web/page/formation_2/btn_formation.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_formation.png	5317	180	54
magica/resource/image_web/page/formation_2/btn_memoria.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_memoria.png	5637	180	54
magica/resource/image_web/page/formation_2/btn_memoria_view.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_memoria_view.png	5548	180	54
magica/resource/image_web/page/formation_2/btn_switch.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/btn_switch.png	3320	106	54
magica/resource/image_web/page/formation_2/icon_team_1.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_1.png	640	76	20
magica/resource/image_web/page/formation_2/icon_team_2.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_2.png	721	76	20
magica/resource/image_web/page/formation_2/icon_team_3.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_3.png	721	76	20
magica/resource/image_web/page/formation_2/icon_team_4.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_4.png	756	76	20
magica/resource/image_web/page/formation_2/icon_team_5.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_5.png	724	76	20
magica/resource/image_web/page/formation_2/icon_team_6.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_6.png	714	76	20
magica/resource/image_web/page/formation_2/icon_team_7.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_7.png	749	76	20
magica/resource/image_web/page/formation_2/icon_team_8.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_8.png	746	76	20
magica/resource/image_web/page/formation_2/icon_team_9.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/icon_team_9.png	700	76	20
magica/resource/image_web/page/formation_2/icon_training.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0120	1910	44	50
magica/resource/image_web/page/formation_2/memoria_unable.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/memoria_unable.png	2624	70	70
magica/resource/image_web/page/formation_2/memoria_unable_chara.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/memoria_unable_chara.png	2707	70	70
magica/resource/image_web/page/formation_2/memoria_unable_element.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/memoria_unable_element.png	2485	70	70
magica/resource/image_web/page/formation_2/text_limitbreak.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/formation_2/text_limitbreak.png	579	58	16
magica/resource/image_web/page/gacha/bg_gacha_fixed.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0121	3021	282	44
magica/resource/image_web/page/gacha/bg_gacha_fixed_02.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0122	3154	271	43
magica/resource/image_web/page/gacha/gacha_coin_wrap.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0123	1270	270	28
magica/resource/image_web/page/gacha/gacha_new.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/gacha/gacha_new.png	1049	72	26
magica/resource/image_web/page/gacha/gacha_purchase_btn.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0124	5063	85	89
magica/resource/image_web/page/gacha/icon_limited.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0125	961	50	50
magica/resource/image_web/page/gacha/selectable/btn_chara_change.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0126	6761	106	110
magica/resource/image_web/page/gacha/selectable/btn_chara_select.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0127	10698	306	90
magica/resource/image_web/page/gacha/selectable/btn_detail.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0128	3848	72	72
magica/resource/image_web/page/gacha/selectable/btn_memoria_select.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0129	10038	306	90
magica/resource/image_web/page/gacha/selectable/btn_memorial_change.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0130	6477	106	110
magica/resource/image_web/page/gacha/selectable/btn_voice.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0131	3910	72	72
magica/resource/image_web/page/gacha/tag_chara.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0132	1277	244	38
magica/resource/image_web/page/gacha/tag_chara_s.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/gacha/tag_chara_s.png	1175	128	27
magica/resource/image_web/page/gacha/tag_jem.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0134	1818	244	38
magica/resource/image_web/page/gacha/tag_jem_s.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0135	1259	128	26
magica/resource/image_web/page/gacha/tag_memoria.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0136	1445	244	38
magica/resource/image_web/page/gacha/tag_memoria_s.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	removed one transparent border row for current canvas dimensions	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/gacha/tag_memoria_s.png	1486	128	25
magica/resource/image_web/page/item/tag_cristal.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0138	2467	70	90
magica/resource/image_web/page/loginbonus/day_title_beginner.png	png	careful-human-current-canvas	careful-human-translation-on-current-us-canvas	reviewed-current-canvas-localization	magica/research/totentanz-full-localization-20260817/web-images/localized_ui_image_manifest.json#page/loginbonus/day_title_beginner.png	6902	940	42
magica/resource/image_web/page/memoria/btn_memoria_l.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/btn_memoria_l.png	2093	70	66
magica/resource/image_web/page/memoria/btn_memoria_m.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/btn_memoria_m.png	2119	70	66
magica/resource/image_web/page/memoria/btn_memoria_s.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/btn_memoria_s.png	2123	70	66
magica/resource/image_web/page/memoria/equip/btn_memoria_ascending.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0139	824	80	24
magica/resource/image_web/page/memoria/equip/btn_memoria_descending.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0140	870	80	24
magica/resource/image_web/page/memoria/equip/btn_ok.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0141	7392	112	118
magica/resource/image_web/page/memoria/equip/btn_ok_gray.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0142	7630	112	118
magica/resource/image_web/page/memoria/equip/btn_set_cancel.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0143	4118	174	64
magica/resource/image_web/page/memoria/equip/btn_set_current.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0144	5456	174	64
magica/resource/image_web/page/memoria/equip/btn_set_rename.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0145	6716	102	22
magica/resource/image_web/page/memoria/memoria_compose_run.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0146	6211	104	108
magica/resource/image_web/page/memoria/memoria_disequip.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_disequip.png	686	69	22
magica/resource/image_web/page/memoria/memoria_equiped.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_equiped.png	843	69	22
magica/resource/image_web/page/memoria/memoria_equiped_current.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_equiped_current.png	773	69	22
magica/resource/image_web/page/memoria/memoria_limitbreak_run.png	png	official-cn-gap-current-canvas	official-cn-legacy-client-image	official pixels placed without scaling on current-size transparent canvas	magica/research/totentanz-full-localization-20260817/current-canvas-image-round2/manifest.json#page/memoria/memoria_limitbreak_run.png	8870	106	111
magica/resource/image_web/page/memoria/memoria_set_current.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_set_current.png	889	69	22
magica/resource/image_web/page/memoria/memoria_set_other.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_set_other.png	857	69	22
magica/resource/image_web/page/memoria/memoria_set_selectable.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_set_selectable.png	767	79	22
magica/resource/image_web/page/memoria/memoria_storage_btn_on_01.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_storage_btn_on_01.png	5985	165	85
magica/resource/image_web/page/memoria/memoria_storage_btn_on_02.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#page/memoria/memoria_storage_btn_on_02.png	5451	165	85
magica/resource/image_web/page/memoria/memoriatop_btn_compose_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0148	13264	166	224
magica/resource/image_web/page/memoria/memoriatop_btn_limitbreak_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0149	13394	166	224
magica/resource/image_web/page/memoria/memoriatop_btn_list_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0150	13012	166	224
magica/resource/image_web/page/memoria/memoriatop_btn_sale_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0151	13290	166	224
magica/resource/image_web/page/memoria/memoriatop_btn_set_a.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0152	13047	166	224
magica/resource/image_web/page/memoria/memoriatop_btn_storage.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0153	12776	166	224
magica/resource/image_web/page/mission/doppelMission/100101/banner.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#1	54080	680	180
